SAMPLE NAME,SAMPLE POSITION,METHOD,DATA FILE,SAMPLE TYPE,LEVEL NAME
BLANK,VIAL1,COMBINED.m,060623_COMBINED_BLANK,,
CAL0003,P1A1,COMBINED.m,060623_COMBINED_CAL0003,Calibration,L1
QN323060613,P1B1,COMBINED.m,060623_COMBINED_QN323060613,QC,QC1
QN323060625,P1C1,COMBINED.m,060623_COMBINED_QN323060625,QC,QC2
NEG0003,P1D1,COMBINED.m,060623_COMBINED_NEG0003,,
2306060237,P1A2,COMBINED.m,060623_COMBINED_2306060237,,
2306060224,P1A3,COMBINED.m,060623_COMBINED_2306060224,,
2306060261,P1A4,COMBINED.m,060623_COMBINED_2306060261,,
2306060257,P1A5,COMBINED.m,060623_COMBINED_2306060257,,
2306060279,P1A6,COMBINED.m,060623_COMBINED_2306060279,,
2306060217,P1A7,COMBINED.m,060623_COMBINED_2306060217,,
2306060178,P1A8,COMBINED.m,060623_COMBINED_2306060178,,
2306060175,P1A9,COMBINED.m,060623_COMBINED_2306060175,,
2306060220,P1A10,COMBINED.m,060623_COMBINED_2306060220,,
2306060267,P1A11,COMBINED.m,060623_COMBINED_2306060267,,
2306060294,P1A12,COMBINED.m,060623_COMBINED_2306060294,,
2306060228,P1B2,COMBINED.m,060623_COMBINED_2306060228,,
2306060218,P1B3,COMBINED.m,060623_COMBINED_2306060218,,
2306060253,P1B4,COMBINED.m,060623_COMBINED_2306060253,,
2306060252,P1B5,COMBINED.m,060623_COMBINED_2306060252,,
2306060273,P1B6,COMBINED.m,060623_COMBINED_2306060273,,
2306060211,P1B7,COMBINED.m,060623_COMBINED_2306060211,,
2306060169,P1B8,COMBINED.m,060623_COMBINED_2306060169,,
2306060182,P1B9,COMBINED.m,060623_COMBINED_2306060182,,
2306060227,P1B10,COMBINED.m,060623_COMBINED_2306060227,,
2306060270,P1B11,COMBINED.m,060623_COMBINED_2306060270,,
2306060285,P1B12,COMBINED.m,060623_COMBINED_2306060285,,
2306060209,P1C2,COMBINED.m,060623_COMBINED_2306060209,,
2306060208,P1C3,COMBINED.m,060623_COMBINED_2306060208,,
2306060244,P1C4,COMBINED.m,060623_COMBINED_2306060244,,
2306060242,P1C5,COMBINED.m,060623_COMBINED_2306060242,,
2306060269,P1C6,COMBINED.m,060623_COMBINED_2306060269,,
2306060264,P1C7,COMBINED.m,060623_COMBINED_2306060264,,
2306060161,P1C8,COMBINED.m,060623_COMBINED_2306060161,,
2306060186,P1C9,COMBINED.m,060623_COMBINED_2306060186,,
2306060232,P1C10,COMBINED.m,060623_COMBINED_2306060232,,
2306060277,P1C11,COMBINED.m,060623_COMBINED_2306060277,,
2306060278,P1C12,COMBINED.m,060623_COMBINED_2306060278,,
2306060266,P1D2,COMBINED.m,060623_COMBINED_2306060266,,
2306060262,P1D3,COMBINED.m,060623_COMBINED_2306060262,,
2306060233,P1D4,COMBINED.m,060623_COMBINED_2306060233,,
2306060234,P1D5,COMBINED.m,060623_COMBINED_2306060234,,
2306060263,P1D6,COMBINED.m,060623_COMBINED_2306060263,,
2306060249,P1D7,COMBINED.m,060623_COMBINED_2306060249,,
2306060152,P1D8,COMBINED.m,060623_COMBINED_2306060152,,
2306060191,P1D9,COMBINED.m,060623_COMBINED_2306060191,,
2306060240,P1D10,COMBINED.m,060623_COMBINED_2306060240,,
2306060281,P1D11,COMBINED.m,060623_COMBINED_2306060281,,
2306060271,P1D12,COMBINED.m,060623_COMBINED_2306060271,,
2306060259,P1E2,COMBINED.m,060623_COMBINED_2306060259,,
2306060248,P1E3,COMBINED.m,060623_COMBINED_2306060248,,
